genes	mean.mis	mean.syn	mis.cal	mean.comb	dec	genename
ENST00000265849	108.287342767296	130.537342767296	0.829550690030022	0.83416698755624	7	PMS2
ENST00000265857	9.00905797101449	52.3057568438003	0.172238363702834	0.218471418695676	3	GET4
ENST00000265866	1.22800925925926	19.8398919753086	0.0618959649975693	0.0472204162366125	1	HNRNPH3
ENST00000265872	13.5303738317757	98.9676791277258	0.13671507658893	0.131547597242308	2	CCAR1
ENST00000265881	4.01146788990826	14.9220183486239	0.268828773439902	0.272764036838055	3	REXO2
ENST00000265896	48.1152073732719	71.4735023041475	0.673189445348893	0.67865293926491	7	SQLE
ENST00000265909	109.593824228029	139.923990498812	0.783238269844503	0.777276166305282	7	SNX19
ENST00000265922	4.92289719626168	79.8154205607477	0.061678522291502	0.0643494914884349	1	BRINP1
ENST00000265960	3.48401826484018	43.5479452054795	0.0800041941910454	0.075293156466598	1	MAPKAP1
ENST00000265963	7.86027713625866	49.4491916859122	0.158956635452911	0.159702329554396	2	GTF2H1
ENST00000265965	52.1740139211137	53.1426914153132	0.981772140845685	0.985201479288652	8	SERGEF
ENST00000265970	69.5574712643678	146.225287356322	0.475687020500566	0.483590679846332	5	PIK3C2A
ENST00000265978	29.945727482679	93.29792147806	0.320968859844547	0.326151400006477	4	FAM160A2
ENST00000265981	5.25344036697248	21.0389908256881	0.24970020712962	0.475340513548442	5	RNF141
ENST00000265983	70.8398617511521	50.1244239631336	1.41328031626368	1.45522624280782	9	HPX
ENST00000265986	14.9678899082569	99.6112385321101	0.150263063975777	0.144300966381984	2	IDE
ENST00000265990	26.9648919753086	168.719907407407	0.15982045266417	0.159400649803216	2	BTAF1
ENST00000265993	73.959584295612	62.7505773672055	1.17862794891612	1.16973251685001	9	TCTN3
ENST00000265997	6.81947743467934	58.8693586698337	0.115840865074241	0.115678065956273	2	CPEB3
ENST00000266000	63.0973236009732	88.0085158150852	0.716945661639689	0.683121922053258	7	DAXX
ENST00000266022	56.9918981481481	96.3321759259259	0.591618507527243	0.592825515613781	6	RBM6
ENST00000266025	8.3066037735849	48.7216981132075	0.170490851002033	0.174146073508492	2	TMEM115
ENST00000266037	18.5282945736434	234.362015503876	0.0790584367257969	0.0781343657037351	1	DOCK3
ENST00000266058	50.3417431192661	193.280963302752	0.260458879441798	0.27160460625212	3	SLIT1
ENST00000266066	7.71159029649596	28.355795148248	0.271958174904943	0.281485296291641	3	SFRP5
ENST00000266069	2.63286713286713	44.5862470862471	0.0590511044307934	0.0640001019534655	1	GID8
ENST00000266070	317.737860082305	435.443621399177	0.729687712639681	0.729994375163995	7	DIDO1
ENST00000266077	45.5398351648352	44.0453296703297	1.03393107749883	1.06870912725519	8	SLC2A4RG
ENST00000266079	10.5775462962963	165.273148148148	0.0640003921678478	0.0646183361595174	1	PRPF6
ENST00000266085	3.43020594965675	22.4771167048055	0.152608806312039	0.156132322494204	2	TIMP3
ENST00000266087	50.4385150812065	61.554524361949	0.819411986430456	0.823040290454093	7	FBXO7
ENST00000266126	9.01945080091533	44.3798627002288	0.203232958647004	0.218973191278434	3	EIF2B2
ENST00000266182	120.722222222222	85.3875338753387	1.41381553891075	1.45263046799176	9	TTLL8
ENST00000266254	8.01686746987952	80.8240963855422	0.0991890763818496	0.102912509233365	1	TTLL1
ENST00000266263	9.69976905311778	23.621247113164	0.410637465780211	0.42052762366745	5	MTFP1
ENST00000266269	3.74809160305344	76.5089058524173	0.0489889583610483	0.0441188068631186	1	PATZ1
ENST00000266304	3.84209501557632	36.7120327102804	0.104654924610057	0.116775943131121	2	TEF
ENST00000266383	94.4342105263158	137.429425837321	0.687146947976778	0.684796430824893	7	B4GALNT3
ENST00000266395	3.01958525345622	12.2511520737327	0.246473575324431	0.262854873077998	3	PDE6H
ENST00000266397	46.3034482758621	32.9379310344828	1.40577889447236	1.43306984667348	9	ERP27
ENST00000266483	24.6571428571429	61.1154761904762	0.403451701501841	0.391190116897367	4	ALG10
ENST00000266503	67.490813648294	60.0774278215223	1.1233971908517	1.14684391943963	9	ARNTL2
ENST00000266534	10.0023041474654	60.8456221198157	0.164388230393456	0.166908338211789	2	TMEM117
ENST00000266542	82.2904647435898	65.8878205128205	1.248948046894	1.27221334956654	9	C1RL
ENST00000266544	36.3011627906977	54.1767441860465	0.670050652472527	0.705200310667546	7	NDUFA9
ENST00000266546	18.0454545454545	127.841491841492	0.141154912114361	0.141711698907236	2	CLSTN3
ENST00000266551	43.2371134020619	20.0914948453608	2.15201077544737	2.31863726887325	10	KLRG1
ENST00000266556	76.6768149882904	57.7634660421546	1.32742752888709	1.34270205007164	9	TAPBPL
ENST00000266557	47.2103634957463	31.3259860788863	1.50706711599946	1.54136714244151	10	CD27
ENST00000266560	11.5901856763926	17.0649867374005	0.679179295873164	0.723138591264396	7	RBP5
ENST00000266579	25.927752293578	68.9116972477064	0.376246026859263	0.396387145576063	4	SLC38A4
ENST00000266581	34.0023696682464	77.8744075829384	0.436630861455132	0.425733331241103	5	AMIGO2
ENST00000266594	4.34868421052632	5.38815789473684	0.807081807081807	0.911743884770201	8	ANP32D
ENST00000266604	9.21268368136118	12.7985305491106	0.719823548962142	0.77185927035448	7	LLPH
ENST00000266643	3.54328018223235	27.7198177676538	0.127824800723149	0.129237982170716	2	MARCHF9
ENST00000266646	39.2037470725995	45.5667447306792	0.860358739785167	0.877822673380358	8	INHBE
ENST00000266659	46.1365740740741	30.5451388888889	1.51043916486681	1.57259630890924	10	GLIPR1
ENST00000266671	26.1542699724518	45.6143250688705	0.573378427346298	0.586640205926351	6	PHLDA1
ENST00000266673	19.4421296296296	41.8611111111111	0.464443707144437	0.492107909932066	5	TMEM19
ENST00000266674	53.3848837209302	122.886046511628	0.434425919267236	0.422762921395616	5	LGR5
ENST00000266679	0.675990675990676	44.3461538461538	0.0152435018003101	0.017650110042215	1	CPSF6
ENST00000266712	33.1308139534884	87.2959302325581	0.379523007146235	0.394934621896866	4	TMTC3
ENST00000266718	23.0471264367816	51.5620689655172	0.446978309815199	0.453927579425681	5	LUM
ENST00000266719	17.6131639722864	48.0046189376443	0.366905609544886	0.362654605647964	4	KERA
ENST00000266732	62.6448598130841	55.2044392523364	1.13477938842451	1.14278814119946	9	TMPO
ENST00000266736	22.9042553191489	55.9893617021277	0.409082272468174	0.403118570549124	5	AMDHD1
ENST00000266744	5.0757180156658	22.9425587467363	0.221235916695118	0.24481532073227	3	ASCL1
ENST00000266771	40.280193236715	99.81038647343	0.40356715027286	0.396871965573235	4	SLC15A4
ENST00000266984	39.9814814814815	58.3865740740741	0.684771835229751	0.76125105060361	7	CCDC65
ENST00000266987	8.71543778801843	37.6831797235023	0.231281910177627	0.218928668642775	3	TARBP2
ENST00000267015	37.2438725490196	52.6421568627451	0.707491386535059	0.73476566876712	7	GPR84
ENST00000267023	7.04032258064516	24.9953917050691	0.28166482300885	0.2838169921689	3	NABP2
ENST00000267085	28.8609831029186	67.244623655914	0.429193912224094	0.426932716087124	5	CSAD
ENST00000267101	52.7288329519451	162.953089244851	0.323582898589393	0.334475170526578	4	ERBB3
ENST00000267102	9.61467889908257	56.3979357798165	0.170479269606946	0.178615762449851	2	LMBR1L
ENST00000267103	28.5724299065421	52.1799065420561	0.547575336945328	0.550775412364792	6	MYG1
ENST00000267113	61.3451293759513	147.877473363775	0.414837554230074	0.426158300687993	5	ESYT1
ENST00000267116	4.47526636225266	100.950152207002	0.0443314473966913	0.0437858090269591	1	ANKRD52
ENST00000267119	24.0217569786535	64.9100985221675	0.370077345830092	0.377277008086051	4	KRT71
ENST00000267163	32.6970046082949	79.9619815668203	0.408906882591093	0.404149192107284	5	RB1
ENST00000267202	20.1932989690722	49.6172680412371	0.406981274186427	0.406771595357949	5	VPS37B
ENST00000267205	11.0518174787316	29.0804331013148	0.380043083960533	0.394954473985528	4	RHOF
ENST00000267260	37.066974595843	70.2944572748268	0.527310061601643	0.551938368919544	6	SRRM4
ENST00000267273	29.3107476635514	43.6752336448598	0.671106831434227	0.700830922077797	7	METTL21C
ENST00000267291	18.6578947368421	20.9473684210526	0.89070351758794	0.919821602116635	8	RNF113B
ENST00000267294	34.8754325259516	60.5432525951557	0.576041607132651	0.560488517319029	6	ZIC5
ENST00000267328	27.2456575682382	31.666253101737	0.860400423147749	0.923815659024821	8	RAB20
ENST00000267339	49.0915492957746	59.1056338028169	0.830573096628142	0.853834788973276	8	ANKRD10
ENST00000267377	2.2590799031477	48.1573849878935	0.0469103524561315	0.0414989065788229	1	SSTR1
ENST00000267383	29.5689252336449	112.43730529595	0.262981446912263	0.275819266667797	3	CDH24
ENST00000267396	15.4827981651376	36.9954128440367	0.418505889646621	0.461799685673189	5	REM2
ENST00000267406	10.2064965197216	31.1798143851508	0.327343081445102	0.337097386100971	4	CBLN3
ENST00000267415	64.7046511627907	53.3011627906977	1.21394445777613	1.20242163942611	9	TINF2
ENST00000267425	47.9590163934426	82.8290398126464	0.57901210133454	0.570459632276016	6	NOP9
ENST00000267426	5.05164319248826	37.5504694835681	0.134529428312443	0.135888358691315	2	FITM1
ENST00000267430	285.894919168591	181.240184757506	1.57743670119908	1.56472634021183	10	FANCM
ENST00000267436	32.2667436489607	45.1558891454965	0.714563355069684	0.720470839199801	7	L2HGDH
ENST00000267460	4.95348837209302	77.1453488372093	0.0642098123445625	0.0585781751626217	1	PELI2
ENST00000267484	71.5829383886256	92.3767772511848	0.7749018803068	0.770830323764559	7	RTN1
ENST00000267485	140.059902200489	78.0843520782396	1.79369999843439	1.79717640083355	10	ARMH4
ENST00000267549	41.3215130023641	56.3297872340426	0.73356415905991	0.782745536606358	7	GPR65
ENST00000267569	2.88100686498856	23.6247139588101	0.121948857032158	0.11630217236211	2	JDP2
ENST00000267584	62.2182448036951	112.267898383372	0.554194437587427	0.586586943494544	6	AK7
ENST00000267594	31.8934624697337	41.4031476997579	0.770314921488932	0.763055183397567	7	FAM181A
ENST00000267615	15.1158392434988	51.9574468085106	0.290927290927291	0.303346396393999	4	ITPK1
ENST00000267620	10.892337164751	64.123754789272	0.169864306925665	0.166222911040749	2	FBLN5
ENST00000267622	182.4398708636	256.429378531073	0.711462438152312	0.71923812002476	7	TRIP11
ENST00000267750	1.46330275229358	18.8325688073394	0.0777006454755815	0.0735793790877808	1	EMC4
ENST00000267803	59.2800982800983	49.2432432432432	1.2038219738549	1.21760066696857	9	DUOXA1
ENST00000267812	1.66550925925926	49.9409722222222	0.0333495561890194	0.0355622644419848	1	MFAP1
ENST00000267814	22.8294930875576	47.5253456221198	0.480364588383594	0.483547665281157	5	SORD
ENST00000267838	15.839968774395	20.7861046057767	0.762046043489691	0.758551756387554	7	LYSMD2
ENST00000267842	60.5843000773395	81.3665893271462	0.744584485823187	0.789784884774889	7	SLC27A2
ENST00000267843	4.23041474654378	15.392089093702	0.274843442029889	0.275592661868023	3	FGF7
ENST00000267845	40.5652680652681	90.4020979020979	0.448720428028105	0.463945835671771	5	HDC
ENST00000267853	28.6622911694511	64.7350835322196	0.4427628668338	0.480712121350385	5	MYZAP
ENST00000267884	3.03596287703016	11.3027842227378	0.268603099661295	0.219760554281973	3	SRP14
ENST00000267889	118.789682539683	184.296296296296	0.644558164905834	0.601262116592402	6	DISP2
ENST00000267935	10.1092896174863	28.4945355191257	0.354779940550388	0.36574573157301	4	COMMD4
ENST00000267938	5.04532858273951	31.090063341251	0.162281064768538	0.180866130523112	2	UBE2Q2
ENST00000267953	28.5829297820823	31.1688861985472	0.917034044784525	0.929032607035574	8	BCL2A1
ENST00000267970	2.44137931034483	32.2022988505747	0.0758138206739006	0.0922244346289202	1	TSPAN3
ENST00000267973	2.53846153846154	40.5827505827506	0.0625502584721424	0.0670693703725302	1	WDR61
ENST00000267984	5.81283422459893	34.6550802139037	0.167733971144202	0.181752697130597	2	TLNRD1
ENST00000268042	20.6168981481481	70.025462962963	0.29442001917292	0.278384432968631	3	ARRDC4
ENST00000268053	77.5691244239631	68.0472350230415	1.13993058494879	1.16280964732952	9	CYP11A1
ENST00000268057	28.6612903225806	58.4873271889401	0.490042744302401	0.514403963879823	5	BBS4
ENST00000268058	142.687353629977	103.156908665105	1.38320695604795	1.41721399271362	9	PML
ENST00000268099	16.7271689497717	39.3926940639269	0.424626173640895	0.429555999074279	5	SCAMP2
ENST00000268122	59.1582181259601	52.5902457757296	1.12488955420059	1.17594241045598	9	RHCG
ENST00000268125	19.8586206896552	44.7057471264368	0.444207332750553	0.455771937194415	5	RLBP1
ENST00000268130	123.941108545035	82.1789838337182	1.50818497337249	1.52676598911053	9	WDR93
ENST00000268138	316.098152424942	235.5	1.34224268545623	1.32978255079116	9	TICRR
ENST00000268150	58.6748853211009	51.2792431192661	1.14422292046382	1.20277445664608	9	MFGE8
ENST00000268154	20.6969696969697	74.3080808080808	0.278529191871134	0.286617565606116	3	ZNF710
ENST00000268164	6.0462962962963	46.5844907407407	0.129792044522845	0.12791006745121	2	ST8SIA2
ENST00000268171	24.7699530516432	114.835680751174	0.215699100572363	0.217653933575229	3	FURIN
ENST00000268182	37.5531177829099	255.58545034642	0.146929794837736	0.150695254364605	2	IQGAP1
ENST00000268184	40.9195402298851	98.0977011494253	0.417130470443494	0.419876323047622	5	CRTC3
ENST00000268206	64.5003977724741	183.906523468576	0.35072381640391	0.358724454245414	4	EFL1
ENST00000268231	33.5003894080997	48.5319314641744	0.690275214635321	0.707540528253072	7	SEPTIN12
ENST00000268261	12.4370629370629	41.7167832167832	0.298130919453524	0.311080133169992	4	PMM2
ENST00000268281	72.5595794392523	103.984813084112	0.697790160766647	0.706031767205894	7	PRSS36
ENST00000268379	29.8402617397998	54.6897613548884	0.545627938402635	0.551414552557468	6	UQCRC2
ENST00000268383	34.0207317073171	65.9658536585366	0.515732455816017	0.504257095787372	5	CDR2
ENST00000268389	49.4611872146119	32.912100456621	1.50282681835524	1.53413823366089	10	IGSF6
ENST00000268459	29.4507211538462	58.5020032051282	0.503413892522308	0.495848600574247	5	NKD1
ENST00000268482	15.1435606060606	177.980681818182	0.0850854174248567	0.0873057953866973	1	DHX38
ENST00000268533	43.3741258741259	34.2202797202797	1.26749770103198	1.30548663601486	9	NUDT7
ENST00000268595	50.7788385043755	24.4924423229912	2.07324520089648	2.30181462370643	10	CMTM2
ENST00000268603	7.15583913379737	111.667053364269	0.0640819195833377	0.061806064699392	1	CDH11
ENST00000268613	24.9526066350711	103.421800947867	0.241270277701402	0.253671605258371	3	CDH13
ENST00000268624	91.8578431372549	95.6973039215686	0.959879112294945	0.999006087613592	8	ADAD2
ENST00000268638	28.8899297423888	66.1440281030445	0.436773062828615	0.442279756356607	5	IRF8
ENST00000268655	44.7010827532869	54.3445475638051	0.822549542818515	0.833276329339161	7	ZNF174
ENST00000268661	8.34154929577465	64.2300469483568	0.129869892551714	0.134322530035271	2	RPL3L
ENST00000268668	10.6177829099307	26.1720554272517	0.405691594970218	0.388114864487378	4	NDUFB10
ENST00000268676	21.5854700854701	67.3290598290598	0.320596635988575	0.331959666354375	4	DEF8
ENST00000268679	47.072619047619	97	0.485284732449681	0.524547982767465	6	CBFA2T3
ENST00000268695	38.080378250591	88.7671394799054	0.428991837223857	0.434911961861941	5	GALNS
ENST00000268699	30.4010903426791	68.3158099688474	0.445008122666515	0.478610816092332	5	GAS8
ENST00000268711	12.7506142506142	23.1842751842752	0.549968206867317	0.555556502219929	6	MED9
ENST00000268712	110.031392694064	377.847792998478	0.291205598478928	0.286601710774948	3	NCOR1
ENST00000268717	3.39260969976905	77.5715935334873	0.0437352069904878	0.0356876873038138	1	COPS3
ENST00000268720	37.7415985467757	78.311080835604	0.481944549150144	0.567299401928276	6	CPNE7
ENST00000268766	21.4447004608295	101.9366359447	0.210372848408133	0.209269218789514	3	NEK8
ENST00000268797	6.95116279069767	62.15	0.111844936294412	0.109086690176653	2	GFOD2
ENST00000268802	25.1693861693862	62.1200466200466	0.405173330331401	0.408268275487796	5	NOB1
ENST00000268835	4.20666666666667	64.8035294117647	0.0649141598436299	0.061042822234325	1	PRPSAP2
ENST00000268876	29.6187106918239	131.917452830189	0.224524580003457	0.233933052812021	3	UNC45B
ENST00000268919	91.343163538874	102.912868632708	0.887577664022508	0.933111946733859	8	KIF2B
ENST00000268933	50.8245412844037	84.3727064220184	0.602381308360404	0.615346944732595	6	EPN3
ENST00000268957	4.61647058823529	26.5835294117647	0.173659054699947	0.188109307176582	2	TOB1
ENST00000268989	47.8478260869565	129.519069412662	0.369426882882458	0.385149332813724	4	SGSM2
ENST00000269025	46.852534562212	33.8179723502304	1.38543299039313	1.38104473432406	9	LRRC46
ENST00000269051	7.68129330254042	54.6639722863741	0.140518388643613	0.138002606257789	2	RHBDL3
ENST00000269053	31.9519002375297	23.882224861441	1.3378946234242	1.42989015368387	9	SPACA3
ENST00000269081	241.728070175439	177.006140350877	1.36564793569457	1.45008403585724	9	ABCA10
ENST00000269097	20.6361556064073	40.1990846681922	0.513348892810383	0.500184715924268	5	G6PC3
ENST00000269127	34.7768691588785	25.9147196261682	1.34197358337466	1.49425891229142	9	C17orf64
ENST00000269141	15.3462441314554	140.62676056338	0.109127480928773	0.107021842242393	1	CDH2
ENST00000269143	26.1934799382716	149.174768518519	0.175589211221199	0.184396847971793	2	AFG3L2
ENST00000269159	16.7081395348837	57.5872093023256	0.290136294800606	0.285145711882668	3	IMPA2
ENST00000269187	37.3240093240093	89.1841491841492	0.418504966021955	0.432645316929272	5	SLC39A6
ENST00000269195	3.79770114942529	48.5448275862069	0.0782308093005635	0.083653949563736	1	GALNT1
ENST00000269197	199.230538922156	309.691616766467	0.643319121784275	0.624076369709475	6	ASXL3
ENST00000269202	95.5046189376443	88.0288683602771	1.08492385187517	1.15886377624187	9	MEP1B
ENST00000269209	43.8191489361702	134.276595744681	0.326334970686104	0.317739204850123	4	GAREM1
ENST00000269214	79.5847255369928	69.0071599045346	1.15328214705679	1.15550567762737	9	ESCO1
ENST00000269216	23.6637168141593	76.8436578171091	0.307946257197697	0.298020414402261	4	GATA6
ENST00000269221	19.8297018348624	114.385129969419	0.1733590881976	0.175975601635711	2	RMC1
ENST00000269228	91.7751937984496	220.846899224806	0.415560255183973	0.417163868669667	5	NPC1
ENST00000269289	47.675519630485	99.8810623556582	0.477322912933397	0.501145335615571	5	ZMYND15
ENST00000269298	15.0093457943925	21.8049065420561	0.688347173854808	0.69115697940757	7	SAT2
ENST00000269299	39.6704365079365	36.7503968253968	1.07945600414638	1.11071122330646	9	ASGR1
ENST00000269305	44.2610208816705	58.7737819025522	0.753074235635474	0.768636787607749	7	TP53
ENST00000269346	52.3238770685579	70.0409771473601	0.747046646115074	0.783321679801544	7	TTYH2
ENST00000269373	24.624213836478	48.2669025157233	0.510167683299265	0.547092785769536	6	FN3KRP
ENST00000269383	87.8141486810552	57.7853717026379	1.51966053161247	1.55318894865394	10	TRIM65
ENST00000269385	12.427033492823	54.1806220095694	0.229363064355889	0.233572054816348	3	CBX8
ENST00000269389	43.4035087719298	14.9339668615984	2.90636166359379	3.11682557393897	10	SECTM1
ENST00000269392	162.146489104116	142.769975786925	1.13571840445017	1.1415301770243	9	CEP131
ENST00000269394	125.899764150943	138.316037735849	0.910232581932272	0.915764167860546	8	ZNF750
ENST00000269397	28.5496453900709	71.9800531914894	0.396632735379064	0.404978534478047	5	CBX4
ENST00000269439	3.58275058275058	28.1515151515152	0.12726670530761	0.145030929921489	2	RNF165
ENST00000269466	14.296766743649	46.1270207852194	0.30994342362189	0.322238355963309	4	ELAC1
ENST00000269499	79.8371794871795	139.315384615385	0.573067932932104	0.551995923885184	6	ZCCHC2
ENST00000269503	5.00686813186813	30.1510989010989	0.166059225512528	0.16339445344174	2	CBLN2
ENST00000269518	19.1980198019802	6.83168316831683	2.81014492753623	3.60017959213504	10	PMAIP1
ENST00000269571	61.0889404485692	162.589327146172	0.375725402895904	0.372989163568778	4	ERBB2
ENST00000269582	19.9127906976744	39.4441860465116	0.5048346206002	0.531173720298828	6	PNMT
ENST00000269586	12.5487804878049	23.4496951219512	0.535136189299876	0.608481686802756	6	ARL5C
ENST00000269593	8.21478873239437	24.4420970266041	0.336091814194705	0.327016064926832	4	IGFBP4
ENST00000269601	0.578638497652582	24.1079812206573	0.0240019474196689	0.0230173659624193	1	TXNL4A
ENST00000269701	69.8709302325581	99.3023255813954	0.703618266978923	0.683713093758628	7	AKAP8
ENST00000269720	62.7444751381215	45.0317679558011	1.39333803637702	1.37632352702632	9	MISP3
ENST00000269844	58.9119047619048	171.872619047619	0.342764921418825	0.348191834589661	4	PRDM15
ENST00000269856	23.5151515151515	94.9818181818182	0.247575293517101	0.248270741834743	3	FEM1A
ENST00000269878	5.27136258660508	29.5392609699769	0.178452757906259	0.170816005133231	2	CIB3
ENST00000269881	34.5387409200968	56.3038740920097	0.613434536736405	0.641356366132556	6	CALR3
ENST00000269886	9.28169014084507	51.7511737089202	0.179352263449152	0.181352726463472	2	SH3GL1
ENST00000269919	5.52019002375297	38.8515439429929	0.142084186714762	0.137837125300842	2	PGPEP1
ENST00000269967	25.9344827586207	51.2425287356322	0.506112469437653	0.523197912885641	6	CCDC97
ENST00000270061	18.3581730769231	50.8293269230769	0.361172854102625	0.343944488355095	4	SSBP4
ENST00000270066	10.0794930875576	75.8582949308756	0.132872655478776	0.137317944449558	2	SMG9
ENST00000270112	36.4952830188679	95.5058962264151	0.382125967724012	0.3791596750359	4	HUNK
ENST00000270115	103.057919621749	69.1300236406619	1.49078380411737	1.53213688443109	10	LRRC56
ENST00000270139	134.894818252127	62.6264501160093	2.153959197787	2.33021795728298	10	IFNAR1
ENST00000270142	15.6551724137931	20.2701149425287	0.772327757300822	0.889270312334286	8	SOD1
ENST00000270162	84.1145584725537	124.742641209228	0.674304773870148	0.690351994146319	7	SIK1
ENST00000270172	58.2232214228617	59.0665467625899	0.985722453978597	0.975205493725872	8	DNMT3L
ENST00000270176	37.1732101616628	118.40415704388	0.313951900758743	0.314045157954867	4	SCYL1
ENST00000270221	6.79906542056075	19.535046728972	0.348044492285612	0.367517222156942	4	EMP3
ENST00000270223	19.0248691099476	98.7905759162304	0.192577773066935	0.19359779450598	2	DMWD
ENST00000270225	9.39030023094688	48.2066974595843	0.194792440175342	0.184145096484556	2	SAE1
ENST00000270233	89.1945107398568	83.6748210023866	1.06596595811436	1.07827034069697	8	BCAM
ENST00000270235	45.0275720164609	68.7913580246914	0.654552741934519	0.682471885253931	7	NTN5
ENST00000270238	63.2591973244147	136.211817168339	0.464417835687744	0.455396848520389	5	LMTK3
ENST00000270257	12.6411483253589	20.938995215311	0.603713224792916	0.611497420826682	6	GEMIN7
ENST00000270349	41.7481927710843	91.1614457831325	0.457958870797209	0.527015146875418	6	SLC6A3
ENST00000270357	21.1469879518072	80.955421686747	0.261217686366139	0.261116557730826	3	RNPEPL1
ENST00000270458	9.63786764705882	34.3014705882353	0.280975348338692	0.343534688562327	4	CACNG8
ENST00000270502	23.3376623376623	40.4181818181818	0.577405051089262	0.646058883075062	6	TIMM29
ENST00000270517	54.1154761904762	58.9095238095238	0.918620160051734	0.932119089283939	8	ECSIT
ENST00000270538	23.2285382830626	73.8062645011601	0.314723126011851	0.322825454783087	4	TIMM44
ENST00000270560	23.7256690997567	28.9730332522303	0.81888799468141	0.869527147247351	8	TM4SF5
ENST00000270583	56.2602952602953	87.1522921522922	0.645540052601079	0.65433928473562	6	KLHDC4
ENST00000270586	6.54691075514874	37.162471395881	0.176169950738916	0.175328047909008	2	PSMB6
ENST00000270590	69.2843137254902	31.6764705882353	2.18724852986691	2.12407206157131	10	GPR32
ENST00000270593	40.2063106796116	67.1395631067961	0.598846772590062	0.5887600557974	6	ACP4
ENST00000270625	0.842310694769711	26.4318891491023	0.0318672150150993	0.0429510420744917	1	RPS11
ENST00000270631	11.40125	9.875	1.15455696202532	1.30108338403298	9	PTH2
ENST00000270642	3.98550724637681	39.6654589371981	0.100478031848491	0.114735454811166	2	IGLON5
ENST00000270645	11.991646778043	49.8949880668258	0.240337702095092	0.243008267421557	3	RCN3
ENST00000270708	35.7401392111369	86.0259087393658	0.415457851417989	0.428579638416431	5	WRAP73
ENST00000270722	85.0531045751634	163.937908496732	0.51881291737267	0.551424365741053	6	PRDM16
ENST00000270747	50.7320185614849	104.691415313225	0.484586232879748	0.477933013168265	5	ARHGEF19
ENST00000270776	17.3275462962963	88.568287037037	0.19564052637769	0.193071212299578	2	PGD
ENST00000270792	0.483796296296296	8.11458333333333	0.059620596205962	0.053406935479461	1	SH3BGRL3
ENST00000270800	102.672169811321	73.0294811320755	1.4059003051882	1.42116649155893	9	IL22RA1
ENST00000270812	18.0848563968668	13.9116623150566	1.29997810378804	1.49089224437033	9	ZNF593
ENST00000270815	20.2348837209302	28.653488372093	0.706192679165652	0.716561593171038	7	C1orf216
ENST00000270824	6.93446601941748	24.9757281553398	0.277648202137998	0.283504603392159	3	EVA1B
ENST00000270861	76.8065268065268	82.6013986013986	0.929845355006208	0.954924440061434	8	PLK4
ENST00000270879	30.634703196347	39.1404109589041	0.78268731589232	0.826534534457416	7	FCN3
ENST00000271064	26.9373549883991	61.0058004640371	0.441553996234811	0.449031790945518	5	TINAGL1
ENST00000271139	12.5011520737327	37.0645161290323	0.33728086534875	0.353835671143356	4	MOB3C
ENST00000271227	66.3181818181818	82.1136363636364	0.807639081096042	0.815322665599937	7	SLC44A3
ENST00000271277	38.2867298578199	95.5616113744076	0.400649688794108	0.401231948890083	5	CTTNBP2NL
ENST00000271308	0.11855273287144	20.4418783679754	0.00579950289975145	0.00606612532338153	1	PSMA5
ENST00000271331	11.7494131455399	14.7095070422535	0.798763215639338	0.870982737458808	8	PROK1
ENST00000271332	55.1226635514019	420.448014018692	0.131104587757552	0.133585649413924	2	CELSR2
ENST00000271373	4.45601851851852	14.4201388888889	0.309013564491532	0.325917480200489	4	MPC2
ENST00000271375	9.07364341085271	24.5829457364341	0.369103178607467	0.415718797392646	5	SFT2D2
ENST00000271417	38.8826291079812	65.1901408450704	0.59644953368622	0.589346875954934	6	ILDR2
ENST00000271469	18.9482352941176	70.8258823529412	0.267532640111624	0.26128782316056	3	UAP1
ENST00000271526	14.7240566037736	53.5412735849057	0.275003854370857	0.269508870707034	3	PRCC
ENST00000271532	116.501557632399	54.5981308411215	2.1338012096314	2.14102223986775	10	FCRL4
ENST00000271583	79.5897435897436	59.5407925407925	1.33672630466273	1.36028900854516	9	TOR1AIP1
ENST00000271588	342.066588785047	696.154205607477	0.491366116917377	0.501707366642354	5	HMCN1
ENST00000271628	0.618604651162791	55.1872093023256	0.0112092033459051	0.0109719995908833	1	SF3B4
ENST00000271636	92.5264976958525	146.065668202765	0.633458216666009	0.64281242074398	6	CGN
ENST00000271638	10.2809076682316	13.5266040688576	0.760050905304564	1.04815885588185	8	S100A11
ENST00000271640	33.7274826789838	160.741339491917	0.209824571486042	0.206774030321555	3	SETDB1
ENST00000271688	12.8367816091954	41.7333333333333	0.307590613638867	0.308154631777318	4	CERS2
ENST00000271715	41.2986270022883	162.36003051106	0.254364493972394	0.254790413422556	3	POGZ
ENST00000271732	7.20374707259953	30.6381733021077	0.23512325625836	0.227820442952671	3	GOLPH3L
ENST00000271751	19.9504716981132	127.785377358491	0.156124840811355	0.165863581379899	2	KCNH1
ENST00000271764	44.8703271028037	64.2320872274143	0.698565608555423	0.691164302042391	7	EIF2D
ENST00000271835	124.819696969697	61.1606060606061	2.04085121141555	2.05424613388871	10	CRNN
ENST00000271843	10.96805234796	16.4334103156274	0.667423994003841	0.720637753506556	7	JTB
ENST00000271850	1.80516705516706	31.4926184926185	0.0573203227159458	0.0511029289163876	1	TPM3
ENST00000271857	71.6116504854369	107.675970873786	0.665066215835447	0.655783486105051	6	SLC27A3
